organization_id,organization_name,organization_type,website_url,city,state_province,country,data_quality_rating,primary_data_source,nwba_division,move_united_member_type,paralympic_sport_club,special_olympics_affiliate,verification_method,status
37198956-cb15-4438-b4d9-88c5f0a4af16,Seven Hills Foundation,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
eda805fb-8fa2-4104-a9a7-c3483b49eba4,Shifting Gears United,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
d9805dc8-fc17-4a7d-a0d8-a7fdfc8b024e,Shirley Ryan AbilityLab,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
ca19c914-3fbe-4fb1-8533-f3cca61cfb34,Show Me Shooting Sports,inclusive_club,,,,United States,high,Move United Member Directory,,inclusive_club,FALSE,FALSE,unverified,active
f7384a71-ef3a-4138-ba9c-9d9cfd45084a,SoCal Adaptive Sports,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
12878910-ba14-4b4a-90c9-7645b6f61406,South Coast Wheelchair Tennis Foundation,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
a4767455-e533-496f-8991-41f928f120b6,Southeastern Wisconsin Adaptive Ski Program | SEWASP,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
dd1d4453-f73f-4c82-aabb-e2541c0ba152,Southern Arizona Adaptive Sports | SAAS,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
7123506a-b891-4a99-983c-3423dcee773d,Southwest Wheelchair Athletic Association | SWAA,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
97ea484c-ea50-4946-9466-011eac84c307,Spaulding Adaptive Sports Centers (Spaulding Rehabilitation Network),chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
97fb8b33-869e-4a5f-9f4b-5aeaca738de6,Special Outdoor Leisure Opportunities | SOLO,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
f61f541a-5702-47d8-b4c9-0ca5ea69a36a,Sportable,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
34a48a10-c98a-473d-8047-930a8dd00ec8,"Sports, Arts & Recreation of Chattanooga | SPARC",chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
c16fd1d5-266b-4576-95a2-99a3a9cd25ee,SportsAbility Alliance,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
d9f38390-a20e-47fd-88c1-5284e40913b6,Stand Up and Play Foundation,affiliate,,,,United States,high,Move United Member Directory,,affiliate,FALSE,FALSE,unverified,active
1104bb91-2342-4055-89fb-deada74fc283,STAR Center,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
b608ee0e-8c81-4248-b65e-6071a0f74dad,Steamboat Adaptive Recreational Sports | STARS,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
1a0186ac-d4a4-4389-94f7-1ce4dbf21155,STRIDE Adaptive Sports,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
b7696d70-50f0-44e7-b979-64c3113a044d,Summit Adaptive Sports,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
97241818-c560-4c0a-bc6c-2b8d0371b409,"Team River Runner, Inc. | TRR",chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
fbb80d39-08d7-43dd-87d2-9625a43fb866,Telluride Adaptive Sports Program | TASP,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
1b30874b-cf9b-404a-a8ed-18a9ea67019a,Teton Adaptive,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
ae4fc938-5ee1-4f78-bf2e-f390244966a0,Texas Parasport,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
0f2ea3d0-7c2b-4983-bb54-9e2c21b90017,The Adaptive and Rehabilitative Sports Program/ Team Kennedy Krieger of Kennedy Krieger Institute,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
53ca2785-a7ce-40fe-9516-d376b3074bb0,The Bridge Adaptive Sports and Recreation,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
a48229c5-5e31-42ec-a80b-c8ddea3d053e,The Center for Individuals with Physical Challenges,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
0557c1a0-0939-4ce6-9c62-8c5045b984d4,The Dented Puck Foundation,affiliate,,,,United States,high,Move United Member Directory,,affiliate,FALSE,FALSE,unverified,active
00676d0d-aa42-456d-93a7-95c20288fa90,The Kyle Pease Foundation,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
69c12dc6-c282-48a2-a2cc-f7cc690e918a,"Therapeutic Adventures, Inc. | TA",chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
551fbd1f-564f-4fc7-9713-471731d3f4cb,"Therapeutic Riding, Inc.",chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
74a46f45-fbc3-4f24-aa8e-368b87420358,Three Rivers Adaptive Sports | TRASPA,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
48923eba-6ddd-4382-b0c0-240d99ab4fe0,Three Trackers of Ohio,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
b351386b-bd4a-4a9d-9ee9-66d1747f0811,Tri-State Wheelchair & Ambulatory Athletics | TSWAA,event_partner,,,,United States,high,Move United Member Directory,,event_partner,FALSE,FALSE,unverified,active
158def17-3d7e-4ee7-9478-2f1877d6b7fc,Triumph Foundation,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
ade1358e-a44a-4966-b4e3-d6393fb44fa9,"Turnstone Center for Disabled Children and Adults, Inc.",chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
5d62da6c-187f-4974-9a9e-0ccf49936e6d,Two Top Mountain Adaptive Sports Foundation Inc.,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
5f2226fa-adb0-441e-9631-52486b56d06b,Unbroken Spirit,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
88dd96e4-6e42-4004-9805-9fb2b0f76c2c,United States Driving for the Disabled | USDFD,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
b4ebb8c5-88d5-4e2e-8ee7-95773ea546dc,United States Volt Hockey Association,affiliate,,,,United States,high,Move United Member Directory,,affiliate,FALSE,FALSE,unverified,active
17459df9-7c0e-4701-8e65-f87166d29280,United States Wheelchair Rugby Association,affiliate,,,,United States,high,Move United Member Directory,,affiliate,FALSE,FALSE,unverified,active
d4b621e2-d793-4816-9e25-6db06fa10f42,University of Alabama Adapted Athletics,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
c9a80e85-cc9d-4295-8352-1132e15b9ee8,University of Arizona Adaptive Athletics,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
410168ad-9713-471f-a743-f95d1e210c13,University of Central Oklahoma Endeavor Games,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
0d6f3110-4bd4-4684-83f4-b6e1debc6c4f,University of Michigan Adaptive and Inclusive Sports Experience | UMAISE,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
91048ebd-602a-4912-98d3-078863858abb,University of Michigan Adaptive Sports & Fitness,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
7c5282a9-0adc-4917-a61a-2d1a1d24dd6c,US Adaptive Recreation Center | USARC,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
580076b7-8f5f-425e-b19c-e665b6e304ca,US Electric Wheelchair Hockey Association | USEWHA,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
6d2aefe7-90fa-41d3-81b4-54b16f570762,USA Boccia,affiliate,,,,United States,high,Move United Member Directory,,affiliate,FALSE,FALSE,unverified,active
6f167934-136b-4ebe-b884-5a51e7326d1c,USA Lacrosse,affiliate,,,,United States,high,Move United Member Directory,,affiliate,FALSE,FALSE,unverified,active
88ea80df-e926-44ab-a98e-67ed7a9e4427,USA Powerlifting,affiliate,,,,United States,high,Move United Member Directory,,affiliate,FALSE,FALSE,unverified,active
a7933a6e-64fe-4f9f-9589-9a17541eeb5c,Valley Adaptive Sports,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
5adae54f-8f6c-40d1-bb77-0ff3e81f968f,Valley Children’s Adaptive Sports,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
f485ec3c-c40d-458c-b21b-613b90eda97a,Vermont Adaptive Ski & Sport,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
69f6fb5b-3975-4841-83af-f998d39837e7,Vermont Adaptive Ski & Sports Association,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
6338ad2c-9e92-4b89-ae85-cbcf286b3e33,Virginia Amateur Sports,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
650c65cf-1d74-4fa5-b96b-a8bc4cf3d434,Warriors Soar,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
273c55d5-5580-4d99-bc53-fba038f8f614,Wasatch Adaptive Sports | WAS,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
993cdee4-9162-4d17-8eb7-fd9e5694b9fe,Waterville Valley Adaptive Sports | WVAS,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
ab65def6-5e16-4572-9541-758e98f58e87,Wauwatosa Curling Club,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
ca77c41a-4bf2-4b54-b83d-e061e5ff0bb4,"Waypoint Adventure, Inc.",chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
1233017d-d36d-4f17-8ccb-00083ba98091,Webster Water Ski Collective,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
1b81c764-a629-4a02-bf17-d9927593eaf0,Western New York Adaptive Water Sports | WNYAWS,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
6ee36961-e570-4e58-88ee-505887d82b03,Wheels in Motion,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
d784be43-82ba-4c1e-985c-c0b0ee23665d,Wichita Adaptive Sports INC | WAS,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
76940f36-05f0-469d-925c-bea16113bcbe,Wintergreen Adaptive Sports | WAS,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
4666c25c-83b2-4910-b5ba-cf076b458df9,Wisconsin Adaptive Sports Association | WASA,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
530ee3d3-eb5e-48cc-91f0-490869fabd39,Wounded Warriors Abilities Ranch | WWAR,adaptive_club,,,,United States,high,Move United Member Directory,,adaptive_club,FALSE,FALSE,unverified,active
efc9a9dd-cd43-4665-9ffb-64c782e950d2,Youth Challenge,chapter,,,,United States,high,Move United Member Directory,,chapter,FALSE,FALSE,unverified,active
20f951a4-cf1d-44ea-b914-70ec7249c166,Leadership,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
a516ba4d-0dff-4357-a9bc-d42f9225eabc,Governance,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3da9bf21-3e91-48c6-805c-6e8dc682d03d,Athlete Excellence,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9f56e37c-059b-44a0-883c-02a3dfc7a606,Sport Advancement,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e799614a-99ce-40d8-9519-ed670cbb8cc3,Community Growth,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
df906833-865c-40ee-a6df-44af9e1f811f,Auburn University Office of Accessibility,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8854a899-a94d-4e21-a9e9-0c0daf915af5,Golf 4 the Disabled,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8445c3e3-d314-45d0-9903-eddb74a7c8e5,Lakeshore Foundation,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
5d97fc5b-bd5c-4b38-b70c-9ac378b5bb65,Lakeshore Junior Wheelchair Basketball,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
ddd9e639-96d5-4a9e-9ab8-f99370d4057d,Lakeshore Storm,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3bc3cca6-8519-47c5-a88d-146942fc0ce7,Team River Runner Ft. Campbell,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
2b9ed626-610d-45a4-a9c1-2e0875327e17,United States Quad Rugby Association,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
4ef34668-47b0-4a5f-b166-d5e79a35ee19,University of Alabama Adapted Athletics,member,,,Alabama,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b8387c40-5894-467b-bfec-1a3d626ea8f4,Leadership,member,,,Alaska,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c7a41d56-328c-4f6a-8162-62b402d29041,Governance,member,,,Alaska,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
441f7b0f-7632-43ad-afa8-d82024e41525,Athlete Excellence,member,,,Alaska,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9b3bb530-5abe-4aaa-a4ca-f351b6e5d926,Sport Advancement,member,,,Alaska,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
5e8299bd-47c5-491f-bef1-b684c8f53978,Community Growth,member,,,Alaska,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
996d3ce9-7cc7-41c5-bac6-17e8c9e7a629,"Alpine Alternatives, Inc.",member,,,Alaska,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c424c63d-7972-494a-93b4-d47056ff587f,Challenge Alaska,member,,,Alaska,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
ea56a28a-cc13-404b-8c8b-37151ce5860f,Southeast Alaska Independent Living,member,,,Alaska,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
11cf0900-75ff-4cbc-a912-19742eaa5550,Leadership,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c2f2fc70-b84a-4816-8389-71c1dc5b3b4d,Governance,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8e94c976-24b8-4b82-b7aa-5f5afe901e30,Athlete Excellence,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
667fb600-f584-4144-a2e5-b5d311c64734,Sport Advancement,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9bb3786b-7239-4486-86fa-a0d6aa944803,Community Growth,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
74d1dd4e-2c14-401a-8a9e-fd0853f15ff5,Ability360,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
25dd9849-efb9-4581-bb32-21420ad6e414,Achilles International,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
bc15e49d-3681-4c30-8c2c-573a21326f24,Arizona Disabled Sports,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3079613c-b758-45b0-8c4d-e23259967165,City of Phoenix Adaptive Recreation (Daring Adventures),member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b6061a9c-d6e9-4b56-8de1-a80b0897246e,Coyotes Sled Hockey,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
fabc14b9-2b79-49f2-826f-6f05d2dafd48,Desert Challenge Games,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
7f0c9c25-3d80-4e4b-8042-c932ea7ac07e,Rio Salado Rowing Club,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
12191678-d841-499d-938c-50a3df4da4bc,Southern Arizona Association for the Visually Impaired (SAAVI),member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
7367afae-2722-4672-8b8d-5eef9b4deef5,Tucson Lobos Wheelchair Basketball,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
f62dbc58-902c-4a54-988f-8d7b61122dbe,University of Arizona Adaptive Athletic,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
47b94273-3a3c-4aed-9251-4a8f28049ffb,VeloVets,member,,,Arizona,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6c8cf955-e3b2-4148-ad0b-eb56c4199a45,Leadership,member,,,Arkansas,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
fb13cc68-78c8-4abf-af0e-83fb6de70c10,Governance,member,,,Arkansas,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6aefe554-a238-4359-956e-ee76fbf4ddae,Athlete Excellence,member,,,Arkansas,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
de8242bc-5ec9-4cd3-a817-0f14113c19da,Sport Advancement,member,,,Arkansas,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
15553ed1-c314-4ec7-a4ce-e92848ce7423,Community Growth,member,,,Arkansas,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d139c166-6138-4873-a341-4e6adf6dd7fe,Achilles International,member,,,Arkansas,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e5712394-2041-4223-80d4-143a50d415a3,Arkansas Rollin' Razorbacks,member,,,Arkansas,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
28747e58-41c6-4a09-9e01-b90dd0c1fae7,Leadership,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
83085ac9-820c-4dcf-bb3a-63c65b6057ee,Governance,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
eac9e901-faf6-494f-82ee-e63cf50faec6,Athlete Excellence,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b989860a-0c75-4d16-b000-c50e03c5f529,Sport Advancement,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
69590231-9289-409b-ba10-d7715435a6c7,Community Growth,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e06dcd42-92d3-4eb6-ac6f-04925a4f29c4,Achieve Tahoe,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
f236d283-bb97-4833-b840-339c486dd1f4,Achilles International,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3a809d34-1ca5-47c0-b583-e39f72c49249,Adaptive Athletics Association,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8d118d62-02a7-40fe-8a2a-90777f0a5843,Adaptive Sports and Recreation Association,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
ab97946a-90bd-4cdb-9948-ee4c96a0aa8e,Amazing Surf Adventures,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
50425b31-5592-47c9-8f74-9d75ad5720ff,Angel City Games,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
ae26be82-ab18-4449-b7d7-ad3e05e4bf0d,Angel City Sport,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
16807403-5931-4b35-a940-da6046ef8fa2,Argo Challenge,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9f74c621-d344-4d93-9a9f-53c9ce802726,Artistic Swimming for Athletes with Disabilities (Artistic Swim AWD),member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
09f70b95-4791-4c16-a8da-2a6cb325699d,B to Ca,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
733ce3d4-f15f-4e12-8a29-5413f81378cc,Bay Area Association of Disabled Sailors (BAADS),member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
62b640a0-5d40-4f38-b040-99c5e8241ff3,Bay Area Outreach & Recreation Program,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b185c395-036f-4f57-a37f-271d99454322,Bicycling Blind Los Angeles,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8f7b4abf-fe89-4c09-bd07-8be36e5dd4c8,Blind Stokers Club,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3a473754-70d9-4ea2-9b60-e13a67ebf896,Boyle Heights Kodiaks Wheelchair Basketball,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6ed536f4-bb49-49c2-abd4-7db184cc7da1,"Break The Barriers, Inc.",member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b2f078ec-2a0b-4846-81c4-a0bcca048637,"C.O.R.E. Centers, LLC",member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8207f3dd-41aa-4aac-95a6-daed76bb59aa,California Adaptive Rowing Program,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
121b8b4c-8233-4f6e-aa02-8e091ddeb8c8,California Classic Swim Meet,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
0ded5141-6392-481d-a172-fd2d8460c25c,Ce to E,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
67ef0a2a-efe8-4e4c-b891-70fb39b903a0,Central California Adaptive Sports Center,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
13ca8772-ecd6-4329-8072-d82670f558ef,Challenged Athletes Foundation,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
11105c30-7e83-4506-b4c4-306881fa9425,"City of Sacramento, Department of Parks and Recreation Access Leisure",member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
ee6874ec-1acb-4019-ba36-d33a9b586d9a,Cottage Rehabilitation Hospital,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
131d6eb4-202c-42d8-9d1e-f994c37030ef,Desert Ability Center,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
63ba79a2-ace8-4ed4-a2b6-5146354a1a0b,Disabled Sports Eastern Sierra,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6b269506-d8f7-4920-a75f-2e7637d56200,Disabled Sports USA Los Angeles,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
a1c4a108-cc5e-4ed3-aa87-18337c19259e,Disabled Sports USA Orange County,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
15603205-06f3-462f-a940-752a167650ab,Discovery Blind Sports,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
f1da991d-157b-435e-894e-bff26688e0c5,F to N,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
2f9f1dbf-7667-4baf-910a-71ddae68027f,Far West Wheelchair Athletic Association,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
a4caf71e-d956-47f2-94dc-32ee7b29f377,Golden State Road Warriors,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
84e84cc7-2ced-474d-bcda-eac4083d77f7,High Fives Non-Profit Foundation,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
fdf6eaa8-8ae1-47a0-b741-d4293b3a276c,Los Angeles Clippers Chairmen,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d7721fd1-2e49-4954-9ea2-c638996a8cff,Los Angeles Hotwheels Wheelchair Basketball,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
1c69cfd2-ede0-4750-85a3-886724b5a951,Los Angeles Kings Sled Hockey,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8a3cc96b-cd09-411e-a663-5308de64657b,O to S,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
be12be83-a32f-4fd9-8156-776003429e97,Organization for the Physically Impaired,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8172e53b-ce0a-41d8-b2d1-c5ab2f261792,PossAbilities at Loma Linda University Medical Center,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c71309bd-9427-4ecd-982a-a8bc8a66c741,Rancho Wheelchair Sports Program,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
ba9e90f5-c533-4b9b-b3db-7067df9ec591,Redlands Bicycle Classic,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
45f521e8-7403-4566-bad6-ae2ea91b8eee,Sacramento Lightning Sled Hockey,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
1c062a1d-6e15-414b-a055-30887ca61bb4,San Diego District Tennis Association,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3a5b9149-77b5-4274-aa4c-432f95305389,San Diego Ducks Sled Hockey,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
14fbe5a0-b213-4cac-88d5-b43451270903,San Diego Rowing Club,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
ce68bc19-5d6a-4103-b81b-c1a1aa0660d5,San Diego Wolf Pack Wheelchair Basketball,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b3227ad2-fc38-4eae-9310-09e069b2e66e,Shared Adventures,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
489c09ab-d5e5-486f-8387-7dda320daf0e,Sharp Rehabilitation Center Recreation Therapy Department,member,,,California,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
